segment_id,segment_name,year,methodology,projection_method,projection_label,occcd,soctitle,employment,employment_auto,employment_raw,share,share_2024,share_2034,ep_entry_education,ep_work_experience,ep_on_the_job_training,ep_edu_grouped,ep_edu_training_grouped,ep_avg_annual_salary,empl_2021,ep_openings_annual_avg,openings,employment_auto_2024,employment_raw_2024,employment_auto_change,employment_raw_change,employment_auto_pct_change,employment_raw_pct_change
1,1. Materials & Processing,2030,sam_mi_bls_us,bls_us,BLS US,11-1011,Chief Executives,15.81675142127235,15.81675142127235,54.015736079389036,0.000739852594982911,0.0006966699177929045,0.0008930669800235,Bachelor's degree,5 years or more,,BA+,BA+,206420,90.0,22.2,23.720941241335822,14.802611666200162,50.58102271143604,1.014139755072188,3.4347133679529946,0.06851086672683876,0.06790517834224076
3,3. Forging & Foundries,2030,sam_mi_bls_us,bls_us,BLS US,11-1011,Chief Executives,16.808690105986727,16.808690105986727,30.56855503519524,0.0020269665628332803,0.0018844221105527054,0.0011682242990654,Bachelor's degree,5 years or more,,BA+,BA+,206420,,22.2,21.945777777641457,17.00340375874382,30.785804020099548,-0.19471365275709118,-0.21724898490430888,-0.011451451457591941,-0.007056791005441033
4,4. Parts & Machining,2030,sam_mi_bls_us,bls_us,BLS US,11-1011,Chief Executives,14.474111494374993,14.474111494374993,49.015747588852115,0.000982797478551915,0.0009684292078249046,0.0011866418036955,Bachelor's degree,5 years or more,,BA+,BA+,206420,,22.2,22.214154062214742,14.464889109672848,48.85047453031166,0.009222384702145092,0.16527305854045693,0.0006375703700333223,0.003383243666095919
5,5. Component Systems,2030,sam_mi_bls_us,bls_us,BLS US,11-1011,Chief Executives,16.70384039976376,16.70384039976376,50.85138578440065,0.0026687692488278282,0.002489110143123809,0.0015089163237311,Bachelor's degree,5 years or more,,BA+,BA+,206420,,22.2,24.883652551627033,14.902364357699925,45.5084007467326,1.8014760420638343,5.3429850376680506,0.12088525007328967,0.11740656560100422
6,6. Engineering & Design,2030,sam_mi_bls_us,bls_us,BLS US,11-1011,Chief Executives,1.2036770018702128,1.2036770018702128,140.71391957544128,0.0011381906335031849,0.0011372867587327096,0.003024433343528,Bachelor's degree,5 years or more,,BA+,BA+,206420,260.0,22.2,22.766827861169624,1.1737089419951332,136.70982940698283,0.029968059875079556,4.004090168458447,0.025532786539172347,0.029288970557766834
7,7. Core Automotive,2030,sam_mi_bls_us,bls_us,BLS US,11-1011,Chief Executives,97.93275540531997,97.93275540531997,97.93275540531997,0.0006187287623146571,0.0006872852233676048,0.0003273322422258,Bachelor's degree,5 years or more,,BA+,BA+,206420,60.0,22.2,18.276458166346973,118.95670103091179,118.95670103091179,-21.02394562559182,-21.02394562559182,-0.1767361186330192,-0.1767361186330192
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2030,sam_mi_bls_us,bls_us,BLS US,11-1011,Chief Executives,63.65559572533569,63.65559572533569,63.65559572533569,0.0005541894890276703,0.0005419075144508035,0.0011894576490473,Bachelor's degree,5 years or more,,BA+,BA+,206420,110.0,22.2,22.609160713739364,62.50361271675567,62.50361271675567,1.151983008580018,1.151983008580018,0.018430662781052334,0.018430662781052334
0,0. All Segments,2030,sam_mi_bls_us,bls_us,BLS US,11-1011,Chief Executives,226.5954215539237,226.5954215539237,486.753695193934,0.0005049133500586185,0.0005261476479528385,0.0004938393157149416,Bachelor's degree,5 years or more,,BA+,BA+,206420,520.0,155.4,156.41697237407502,243.80729158197934,493.89584516323015,-17.211870028055642,-7.142149969296156,-0.07059620701404745,-0.014460842380513872
1,1. Materials & Processing,2030,sam_mi_bls_us,bls_us,BLS US,11-1021,General and Operations Managers,324.48952625411425,324.48952625411425,1108.1631204682765,0.015178490933416305,0.0150480702243278,0.0206345475910693,Bachelor's degree,5 years or more,,BA+,BA+,102950,1320.0,308.7,313.2890499746862,319.7364119899461,1092.5500905670956,4.753114264168175,15.61302990118088,0.01486572716127694,0.014290447674647879
10,10. Logistics,2030,sam_mi_bls_us,bls_us,BLS US,11-1021,General and Operations Managers,823.8778131372882,823.8778131372882,823.8778131372882,0.017431361307227944,0.017461669505962535,0.0253386041086125,Bachelor's degree,5 years or more,,BA+,BA+,102950,880.0,308.7,310.6295032999828,818.7602214650773,818.7602214650773,5.117591672210892,5.117591672210892,0.006250415613808827,0.006250415613808827
